agglosID,Agglomeration_Name,ISO3,x,y,Population_2015,ESA_LC_Open_green,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020
696,al-Haysamiyya,EGY,31.765,30.653,19484,0.0619599,34.234,35.68753,38.12167,38.29526,36.19805,41.24432,38.49167,35.91253,38.76492,37.77141,37.4465,41.28087,44.67893,38.88457,39.83301,42.19896,39.5458,40.13381,38.09907,39.69361,39.9302,41.03325,34.76095
697,al-Hiba,EGY,30.922,28.816,17500,0.045432109,45.66464,44.96783,50.56388,48.38506,46.89239,50.61216,49.00658,44.00392,46.8795,48.24622,47.26478,51.44854,53.88317,48.40951,50.55074,53.45267,50.26659,52.72419,53.12062,53.02475,52.62661,53.4388,45.11577
698,al-Higagiyya al-Mustagadda,EGY,31.831,30.657,10041,0.053140047,34.95163,36.84967,39.08746,38.63746,36.305,40.78697,37.823480000000004,35.09578,38.44221,37.03745,36.50951,40.419670000000004,43.48529,37.98567,38.7596,41.2915,38.4594,38.75328,36.58024,37.8237,38.53517,39.419670000000004,33.7166
699,al-Higz Bahri,EGY,32.774,25.144,32683,0.108963053,43.07904,41.47796,44.31224,43.46765,47.44715,47.11204,48.46343,45.84249,45.72437,48.97117,45.37532,45.31763,49.46022,41.68197,43.44342,46.14511,41.61185,44.54005,45.43848,44.0657,46.00032,45.92303,44.08091
700,al-Hilalia TC,SDN,33.24,14.94,20842,0.055614218,40.15196,36.88071,37.60592,38.08322,42.42676,43.39781,44.14561,44.86932,42.1783,43.90843,41.1717,46.26421,44.13136,48.39663,44.18051,46.04211,37.41407,43.53105,43.59082,45.96229,42.67228,41.75839,40.67499
708,al-Huda,SDN,32.925,14.544,15599,0.062990966,44.20158,42.14973,43.12385,42.33736,46.80616,48.06064,48.21405,48.38838,46.18539,48.37609,44.87807,50.23803,47.48098,52.42152,47.99081,49.73025,40.41969,47.52404,46.84124,48.66038,44.95631,45.22611,43.66636
709,al-Hugayrat,EGY,32.552,26.17,71691,0.177744751,45.74717,44.2788,47.65285,45.20995,48.77649,48.13993,48.7141,44.93871,46.04641,48.29745,45.16615,47.61438,52.92577,46.48986,48.04685,49.0448,46.21568,49.77576,49.96588,49.79556,50.35624,50.87889,47.37212
711,al-Husayniya,EGY,31.917,30.859,39070,0.00302077,31.67607,34.00309,35.97278,36.00587,34.41743,37.86194,36.46247,33.88869,37.21682,35.67333,35.62241,38.87357,41.43638,36.45121,37.15696,39.75933,37.70918,38.47364,36.02845,38.81032,39.30772,40.09731,34.15826
714,Ali Ghdir,ERI,36.577,15.099,23265,0.885128797,27.71574,22.75279,27.88803,28.33086,32.67483,31.76919,31.88532,34.24071,29.70168,32.1436,30.84238,32.32879,34.45507,35.30969,31.71832,34.15794,28.51825,33.23598,33.66282,37.46675,36.80243,35.15412,34.40574
715,Ali Sabieh,DJI,42.705,11.153,44331,0.050499402,20.48489,25.84958,32.18584,28.69095,28.49534,29.89712,31.1737,31.7404,31.2417,31.08853,32.58817,31.21251,31.24742,35.26762,38.40115,36.38257,32.87495,36.64901,33.81983,35.8329,34.25867,33.93118,33.34425
716,Alia,TUN,10.049,37.156,18553.03159,0.295900732,18.59299,21.27445,19.98836,19.00128,18.56217,20.63814,18.36998,19.78825,17.58789,20.21873,17.69466,17.50066,16.52718,18.62833,17.40174,15.64885,18.30967,17.98008,17.3174,16.33682,17.51973,15.35313,16.51192
717,Aliade,NGA,8.484,7.302,70420,0.276155143,51.41764,32.32997,51.63322,40.9264,43.07708,47.76399,52.24928,49.50407,43.04966,43.10264,56.0155,47.2566,40.14088,45.3841,39.02505,38.9124,34.28166,45.1015,45.71258,52.14182,47.43546,47.52677,48.71091
718,al-Ibbun,SDN,27.329,11.283,16380,0.856150466,30.33582,30.09634,29.6354,29.29343,31.441770000000002,33.73991,35.95707,35.75561,34.31863,37.81174,34.41916,38.0433,37.40016,39.51059,35.92321,36.64522,33.30281,36.78015,38.88377,35.49085,33.56563,34.30751,31.55215
719,al-Ibrahimiya,EGY,31.562,30.717,41042,0.013478278,34.7805,35.90104,38.16601,38.71394,36.57322,41.46611,39.53683,37.20308,41.14337,39.83134,38.56732,42.6432,45.68939,40.68661,41.86122,43.98522,41.77399,42.94906,41.18609,42.24649,42.54604,43.10879,36.82686
722,al-Idwa,EGY,30.779,28.691,36684,0.018267387,46.64194,45.49601,51.27696,47.99559,46.33556,49.51173,47.97861,43.18315,46.58276,47.37487,46.80944,50.94994,53.07097,47.1612,49.49737,52.4837,49.63712,52.59116,53.28627,53.59215,52.82046,53.75187,45.94062
723,al-Idwa,EGY,30.902,29.343,27237,0.031298272,46.4059,45.886,51.885,50.06622,46.28355,50.79044,48.45284,42.75769,47.691,46.99966,46.41452,50.99943,52.70741,47.76312,50.34609,52.4407,50.18913,52.49308,52.43838,51.66919,51.9152,52.79462,45.15782
725,Aliero,NGA,4.467,12.293,35945,0.101508396,55.21421,46.78493,60.47504,53.28148,59.1416,50.20893,64.74646,65.67579,57.85356,75.7981,67.1303,54.81628,49.89351,55.96581,53.25528,51.3023,56.17708,76.59441,68.18626,59.92005,56.04721,48.72627,54.85835
728,al-Ikhiwa,EGY,31.966,30.811,38379,0.023471114,32.80095,35.09106,36.92394,36.9219,34.71344,38.46177,36.08826,33.62721,37.58282,35.9455,35.51128,38.66312,41.24984,36.26102,36.89929,39.62552,37.42186,38.50087,35.63004,37.75092,38.24805,39.13431,32.95522
730,Alindao,CAF,21.214,5.039,17337,0.675632414,40.62071,36.67147,37.01023,33.40551,33.46197,32.81879,37.11855,33.66839,30.84387,36.12454,36.9835,37.29156,35.56153,38.84918,36.04679,37.87488,34.44521,35.58181,34.07502,32.82141,33.41926,35.90945,33.19919
733,al-Iraqy,EGY,31.712,30.489,15826,0.040172315,37.34453,38.95797,41.85514,41.54914,38.89347,44.20049,39.91718,37.45515,40.4384,39.65887,38.51743,43.41636,45.64653,39.71522,40.92091,43.49816,40.73639,42.52225,40.33859,42.2798,42.65586,43.58058,36.13233
734,al-Ismailiyya,EGY,32.273,30.596,491635,0.022811786,36.81022,38.80941,41.24754,41.38419,37.93344,40.49504,39.49679,35.74842,37.98586,37.38932,35.83523,39.54062,42.15594,35.05044,35.29856,38.51847,35.64296,36.556,33.61223,36.52475,37.01295,37.14928,31.08014
735,al-Iyadiyya,EGY,31.517,31.23,13339,0.015227202,27.72729,27.95709,30.16378,29.29762,29.69345,31.2383,30.89597,28.96199,34.57451,31.34053,31.74219,33.40749,36.65838,32.57134,33.67134,35.33498,33.93232,34.10418,32.44471,33.14205,33.61238,34.81908,29.71994
737,Alizaga,NGA,8.538,8.708,65862,0.173470829,71.00768,45.63382,64.93071,55.15265,55.03773,50.96084,52.69844,50.46252,50.98539,55.94102,62.60594,56.11095,49.05614,53.26496,53.0155,51.3737,51.41466,64.1386,62.60564,64.00179,60.97248,56.99464,57.15794
744,al-Kabashi,SDN,32.584,15.874,15880,0.029533215,46.17709,44.05468,42.99863,42.13203,44.78822,44.53968,47.08682,48.35076,45.76054,45.84843,44.6334,47.78768,46.40512,48.69685,46.12374,45.96515,36.18617,40.17955,40.8079,43.05669,40.77688,38.62332,34.49732
746,al-Kafr al-Qadim,EGY,31.591,30.45,15266,0.039001492,36.52632,38.33046,41.3443,42.00262,39.37599,45.6988,42.46007,39.77925,43.26646,42.46237,41.4926,45.94074,49.12276,42.62141,44.67471,46.90722,44.36294,45.80128,43.57307,45.85716,45.90681,46.972,39.50727
748,Alkaleri,NGA,10.333,10.268,30800,0.054847629,72.97436,57.46778,76.13532,64.05151,72.1792,66.06458,70.67896,75.02186,66.56125,79.26332,75.62137,66.67371,58.97558,64.39151,70.74271,64.16439,71.68116,94.74184,81.88223,80.40675,77.09901,71.18828,71.19934
750,al-Kalh Sharq,EGY,32.847,25.084,13242,0.008542006,44.97119,43.51631,48.5129,46.20337,49.83408,49.21286,50.78834,48.47514,48.65563,52.50627,48.75306,48.37589,51.0789,43.38047,44.30717,46.86492,42.60841,45.6282,46.38491,44.8149,46.56789,46.51629,44.71305
754,Alkamu,NGA,5.395,13.167,12150,0.041597798,55.85863,47.65588,62.72913,57.16856,61.21745,52.05489,73.2114,70.2776,65.09557,83.74691,78.61514,62.71572,57.21449,62.97792,57.09507,54.48106,60.51673,81.47656,76.53665,67.44049,63.52616,55.62807,57.4859
755,al-Kanayis,EGY,30.211,31.185,13219,0.031407612,29.36382,28.63922,31.4222,29.39128,29.63396,32.83746,30.44021,28.30046,32.64868,30.11804,30.73325,32.85664,36.32101,29.95469,32.90261,32.18098,31.34655,31.87147,30.89174,32.26052,32.66842,32.89468,28.43552
756,al-Karam,EGY,30.852,27.95,16976,0.066267911,47.24663,46.14663,49.09945,46.19282,45.78323,47.42843,45.32343,41.63497,43.67782,46.40931,45.81774,49.70083,53.60558,47.92546,50.47381,52.91097,48.60828,53.34328,53.48659,52.8237,51.2299,52.88544,45.71128
758,al-Karimat,EGY,31.226,29.293,12450,0.030201083,46.4151,45.62523,51.93157,51.1377,48.21121,52.31844,50.8158,45.82628,49.59058,49.19577,48.11075,52.51487,54.47656,49.09296,52.05245,54.62555,52.39197,53.97451,54.34362,54.40571,54.20374,54.30468,47.08496
759,al-Karnak,EGY,32.022,26.099,99529,0.036724898,46.24157,44.21818,49.31487,47.43278,51.29887,51.46871,51.04121,47.80034,48.76925,50.63266,47.47403,50.57874,54.92682,48.34729,49.44491,51.28372,49.29519,52.66218,53.51778,52.28947,52.9571,53.38115,48.82744
761,al-Kashif al-Gadida,EGY,31.722,31.232,10131,0.001579539,27.30489,27.60256,29.9524,28.33845,28.91493,31.14469,29.62966,28.09757,32.7188,30.54352,31.65526,33.22107,35.95,31.80179,32.72802,34.5202,33.38362,32.73654,31.16438,32.06002,33.46572,34.40787,28.8231
764,Alkeso,ETH,38.235,7.921,20170,0.063401523,8.68327,8.808929,17.32712,21.73872,20.91735,19.72508,18.97059,20.44133,21.21231,22.43279,22.0481,21.62791,22.95442,23.9356,23.13178,23.51863,22.73374,24.42912,22.84582,22.13434,21.42098,20.4037,24.69164
765,al-Khadimiyya,EGY,31.038,31.173,19201,0.004853554,29.57258,29.47729,32.1437,29.86349,31.39022,32.86373,32.08375,29.86503,35.50359,32.57997,32.03667,34.25495,37.92505,32.75693,34.42205,35.08183,33.88229,34.69754,33.45501,34.01295,34.10948,35.41649,29.91729
767,al-Khalas,SDN,32.397,15.795,193557,2.32e-4,39.65221,37.77242,36.93229,37.91687,40.92585,41.23432,44.11449,45.34554,42.94374,42.80933,42.11202,45.48344,44.98878,46.99715,44.5093,44.9999,35.8767,40.06261,41.32376,43.76888,41.35416,39.29055,35.39539
769,al-Khandaq,SDN,30.568,18.577,20600,0.007250874,56.90092,57.36343,58.16416,55.68293,55.27571,52.85912,54.44105,55.93602,54.13624,52.94582,54.14001,54.89116,58.03522,52.93341,54.99561,56.22227,49.15713,50.91622,54.97218,52.47354,53.37705,52.45966,46.16579
772,al-Khatara,EGY,32.727,25.92,26406,0.01392822,45.20626,43.729730000000004,46.33208,44.10235,47.41186,46.58018,46.99206,44.10913,44.74512,47.10759,44.64956,46.62439,51.2248,44.51759,46.80507,48.09465,45.06428,47.82215,47.78966,46.131100000000004,47.77466,48.11403,45.1856
774,al-Khawalid,EGY,31.387,27.084,13363,0.185290527,45.67998,44.79123,47.48428,45.97033,47.20163,47.57376,45.9102,43.08346,43.43932,45.4489,42.98753,46.67793,51.08587,45.09955,47.1404,50.70884,47.17965,51.58373,52.01485,49.98928,49.84734,51.01254,45.39976
779,al-Khiyariyya,EGY,31.422,31.089,19876,0.006065105,30.22628,30.43707,32.57852,31.6382,31.811889999999998,34.21868,33.40234,30.64347,36.08842,33.57565,33.68394,36.30613,40.38685,34.52374,36.1394,37.85487,35.44849,36.49366,34.80754,35.49345,36.43869,36.85991,30.96407
782,al-Khurman,EGY,31.221,29.333,12914,0.101668821,46.37542,45.57542,51.69039,50.55401,47.15168,51.67444,48.67808,42.58223,46.81643,46.51627,45.40978,49.82573,52.21793,46.37292,49.76328,52.66811,51.48387,53.37342,53.90648,53.43188,53.45647,53.5588,45.87674
784,al-Kidaya,EGY,31.221,29.434,193064,0.030724647,44.21009,43.45563,48.38784,47.88084,44.52982,49.03088,47.28664,42.15819,46.51815,46.16173,45.11469,50.01313,52.16621,46.10466,49.2845,51.58134,49.88607,51.18277,51.60756,51.64033,51.6277,51.95287,44.47439
785,al-Kirimit,SDN,32.944,14.348,14000,0.090738457,43.61196,41.40234,42.73807,41.54359,44.10783,45.26226,45.52563,45.8637,44.19627,47.03762,43.00926,48.70507,45.02803,50.40714,45.2388,47.01789,38.03461,44.90641,43.4919,45.97317,42.43182,42.686279999999996,41.48774
790,al-Kum al-Tawil,EGY,31.088,31.196,27394,0.010850382,29.50846,28.82929,31.73483,29.5143,31.03329,32.2995,31.81388,29.78297,34.79066,31.72338,31.84902,34.03573,37.31141,32.26073,34.01348,34.68716,33.07299,34.0267,32.6479,32.89993,33.31772,34.60957,29.34004
794,Allada,BEN,2.143,6.67,25763,0.378168769,30.23743,21.6535,33.24278,30.3923,31.50845,32.73389,34.55138,31.30164,30.44889,33.85406,38.4615,31.36014,28.34065,30.4396,29.95313,23.31506,24.03802,31.9966,31.48837,32.52176,26.66352,25.56229,31.71291
797,Allemansdrift C,ZAF,28.908,-25.117,11341,0.241009019,37.80247,33.04746,33.76287,32.70701,28.92221,27.62104,30.22598,28.25738,28.08289,30.42956,28.73958,27.99001,33.44045,26.1834,28.63003,27.11713,26.67787,29.60894,27.06603,28.75603,26.24344,28.85855,25.11892
